m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,ticks
20.117783,-10.134487,0.5233002,-21.545952,-0.09443723,-0.081081636,0.051187348,29.107931,44.679848,-0.44691467,-39.3075,0.52333665,2.0092437,1.5134861,10.696648,-4.0415955,1.8168106,14.96888,1.4133697,0.14528179,-0.38210773,1473
19.481693,20.537102,31.132805,34.235016,-0.10896146,2.1225884,2.0851884,25.620487,8.4981575,7.513706,2.9385338,0.95911026,-0.5530577,4.505809,28.04229,13.497913,19.785599,-17.064224,-0.32186848,-0.42424855,-0.82894886,81
14.614726,-31.99066,-28.68932,45.424805,-0.47722548,0.13588578,0.23739772,16.111761,-37.33103,11.689461,-0.7361069,0.32006478,-0.6615955,-0.56257,17.186954,48.034645,30.978264,-11.045624,-0.17295492,-0.21142997,-0.18364559,48
22.696442,-34.525627,8.63549,34.317444,1.3653934,0.16412012,-0.3614712,12.378466,-47.254402,38.484436,-5.5136757,-0.17426144,0.31758252,0.24489665,28.347252,-17.206825,-29.156929,-26.769537,1.8066257,0.71763855,1.6159977,33
29.535353,-19.46761,-12.714756,-26.132822,-0.6495646,-0.2944667,0.8397622,28.712444,40.76718,-49.39907,45.37374,0.029052172,0.28992587,-0.065505385,20.536798,27.176582,-44.607525,-1.8161964,-0.6649319,-1.2875886,-0.21738555,29
26.452473,46.954018,37.62391,-5.935257,0.7094288,-3.6678076,-0.60565424,23.375957,38.355865,5.1256905,-15.109825,0.5198009,0.58967155,-0.117477976,25.523148,-10.04348,28.778023,-40.10269,0.96074057,1.0125632,-2.5958042,6
23.203815,31.243935,17.646507,-42.78127,-1.0379809,-1.4870198,0.9186216,13.595194,2.913536,46.331894,-49.39911,-0.48557544,0.6693218,0.5667292,17.77004,-14.16293,-7.475437,-22.591894,-0.4514639,1.0846685,-1.1837418,240
27.061558,-48.052246,-43.179985,-9.543846,-2.1210258,-0.14648956,1.5834978,18.793896,27.457932,-27.035337,-10.631401,1.32795,2.4485524,-0.56078815,24.311768,-22.284168,24.857239,-8.79039,1.6743551,-1.0071315,-1.4088465,67
17.177904,-25.149418,26.707863,-39.62542,1.2389107,0.4970398,-0.70308685,23.725132,17.702866,-20.834309,-4.9744377,-0.48500538,-0.2340107,3.745348,22.56322,1.1538086,-43.073105,9.098171,0.20820244,0.34224883,-2.2698019,2578
12.781925,44.850197,10.014568,-14.714264,0.36510497,-0.024651073,-0.26809886,12.031174,32.29959,8.281834,-1.5641327,1.6422389,-0.5269303,-1.51612,29.757349,5.062973,-1.2939339,-46.340923,-0.9963805,-0.058603287,0.82226795,4
13.282157,-23.838598,20.532883,-48.160213,-0.0918521,0.18416858,-0.22494514,10.348054,37.939873,-40.61936,-3.7255936,0.8668256,0.551307,0.051509954,28.727009,8.574421,47.08172,48.75943,0.012257567,-0.0037252393,0.19290785,63
16.936197,-5.0291824,-39.95092,37.88501,-1.8548214,-2.628467,-2.255426,27.83528,-49.825745,-18.103123,16.602692,1.0198936,0.7828438,0.8828952,22.977291,-23.547447,-36.275536,26.630066,-1.1221676,-1.9365501,-4.513751,6
18.902733,13.015335,-1.5785866,40.151207,-1.4675804,-1.6627085,1.8719465,28.5011,-23.328817,13.346054,48.539757,2.4203868,-0.40765986,1.5694664,13.486967,-22.022999,-36.462944,-32.56893,-0.029684156,0.032298714,-0.1184019,104
11.704611,33.79181,33.46293,-39.29165,-0.23799871,-1.8992803,1.0926533,24.658451,-5.670761,33.468613,19.380775,-0.7397934,-0.121997096,0.62418795,17.34927,46.73471,-34.989395,49.47023,-1.2331055,0.19057453,-0.42465964,31
16.083088,-40.58109,17.275307,18.963211,-0.7897381,-1.9065672,0.8448332,14.5945015,3.2373962,-29.604275,-49.400078,-0.4439912,1.9487725,-1.5016412,15.872373,16.012733,-43.3412,-3.4277039,-0.19005005,0.03679886,0.056644626,882
22.605778,2.5555305,29.242226,-12.711178,-2.3636599,-1.5264025,2.5348008,16.22356,20.43795,-16.913532,19.72042,3.2366343,1.6527939,2.3973875,26.157433,14.323868,1.5432014,-17.296783,-3.1874156,0.74117136,1.052166,7
22.649769,-33.371536,10.041309,-25.837612,0.27976102,-1.2667043,-1.4246267,13.731993,-1.8116608,45.762184,7.76812,-0.15262175,-2.089817,-1.3522391,20.611162,-34.34388,4.6240273,11.8622055,0.53358454,0.17011122,0.23183091,76
24.017569,-45.34431,-24.393064,22.043037,1.9018039,-2.4280255,-0.8212214,14.39278,-40.776924,-25.437498,1.1526299,-0.62971115,1.9725251,1.7355609,22.023304,22.141495,40.763298,24.459595,1.4481554,-0.9161897,-1.0109569,161
22.593388,-8.391453,49.71672,28.939148,-0.17417873,0.22690329,0.2594065,15.027752,38.622246,-12.868649,-41.201454,-1.5460265,-1.7178698,-2.5132418,22.732632,46.62686,-48.896854,-38.813602,-1.2300271,-0.29629642,1.2828472,352
25.15453,-20.97233,14.510155,32.179092,0.03772054,-0.75213426,-1.1689452,12.969715,-34.05961,-35.13002,-12.183052,-0.30624184,-0.101571105,-0.09213434,15.889742,-49.819862,19.956688,-9.321232,0.40430912,0.55748683,-0.42858207,23
29.37487,-39.74832,-49.125916,44.561752,-0.3699302,-1.7376462,2.1457937,29.948547,-33.943382,0.44150925,-5.844967,0.7494871,-1.0768774,1.1385409,17.782173,0.864254,-1.2256851,19.878395,-0.95524204,-0.9626539,-0.350417,9
11.69385,-9.156452,-23.734968,-26.047415,0.1502425,0.01623141,-0.065508254,15.647585,4.861004,-9.997761,18.093948,1.3407627,-0.24268825,-1.1395421,12.985625,-37.068672,-42.700863,-16.731255,1.4687433,2.3737407,-0.36089706,173
27.981775,-14.772617,21.27259,28.200218,-1.1357989,0.6917375,-1.6174198,21.949333,-32.547825,1.9378853,-20.85315,1.400794,-3.5006452,-1.6370459,18.902592,-45.49219,-22.627121,15.266342,-3.0923767,1.9309711,-0.4224577,64
15.636334,-49.55697,-15.505993,-16.436108,1.5263534,-0.9995687,0.5610903,22.582413,-15.32423,24.695381,41.165985,0.53180623,-0.4696745,0.13932317,22.442411,19.563118,-12.03587,12.371868,-1.9027569,1.723001,-0.31460467,676
27.201529,12.145008,37.126884,18.32811,0.8330745,0.8384221,0.808076,18.478054,-49.870045,44.996696,-7.8017044,2.6553352,-0.18304078,0.9750993,13.01834,-36.722916,-20.536726,18.788055,-0.8835745,-0.29848862,0.15583944,304
21.57495,5.5175133,1.6863327,-11.508369,-2.4660487,-0.9537034,-2.769934,10.277601,19.794975,33.092094,-27.870358,-0.08179712,-3.2640748,0.39013004,26.057114,-3.6345558,-21.61337,-23.270416,0.66853833,2.1873903,1.1795146,10
24.677881,19.492348,-10.075855,-39.646328,0.016336601,0.762061,-0.860931,24.113293,35.646683,-44.50189,-3.4794579,-0.1559849,-1.5718849,-1.4518809,18.69462,41.95369,-14.652061,37.801277,1.025824,0.7048729,-0.4925554,61
17.321568,-26.118105,-41.432663,20.174591,-0.71860653,0.7165779,0.8439209,21.389408,-11.609203,22.883812,46.06099,0.68886364,0.17520633,0.6846192,21.376467,49.43215,-24.973928,-48.030178,-1.1591768,1.1170888,-0.30256587,108
19.596985,5.411583,-24.935448,-35.733475,-0.4750789,1.5954044,1.2348082,29.10982,-25.988316,-22.362316,39.870056,-0.091518566,-0.20421492,0.39006415,11.183914,46.875343,13.912384,39.304832,-0.8354168,1.245148,0.9166616,524
24.394493,-33.469162,-34.07184,-43.82165,0.21767893,-0.2589145,0.14646602,10.655249,35.24032,37.95823,-2.183838,2.2140594,-1.3980174,1.1727419,25.081694,46.25657,-34.689945,-9.162254,0.39281228,-0.25609237,0.3768268,62
21.790348,11.467522,22.920464,-34.017693,0.018290997,2.2609239,-0.54783344,20.771532,5.5784645,27.054733,-45.118477,-1.1359544,-4.2697725,2.1582289,18.339993,-16.397423,-48.26993,33.590813,-1.105715,1.4568039,1.4173647,332
21.157955,3.94281,2.1355095,-6.8436546,1.7299411,-0.8231646,1.9135295,29.951069,8.72546,-40.678616,-41.140427,0.829051,-0.81089,0.12764467,27.887781,-17.593372,-30.91747,-6.378227,-0.32055473,-0.789958,3.3787498,41
29.898972,3.4416542,-7.8745193,-24.87871,-0.5081105,3.036335,1.6275811,26.624271,17.866272,49.479965,22.461014,-2.1385436,0.17797655,1.0101162,20.927391,2.1374474,-31.960033,22.513786,0.45799848,0.61433554,0.41597018,27
24.595974,45.912735,38.78054,47.884712,0.28165865,0.09570217,0.055422783,22.314278,47.01545,-0.3304062,-22.894222,-0.9546886,-1.1099708,0.28306788,20.58577,-16.251957,-41.26815,-17.227077,-1.293407,0.98241043,-0.17614412,659
12.350951,-5.2783546,21.57267,-27.749098,0.86137384,-0.22252832,0.82778543,12.745155,48.89511,24.239662,42.797295,-1.4347117,0.28847647,-1.3663152,16.001364,-14.809204,13.627632,-45.163845,0.48754683,-0.022539614,-0.040573604,9
20.747543,44.33339,42.946915,-12.191772,0.9116473,1.8242685,0.74160117,27.304943,0.8346863,6.9500046,20.091316,-2.6436245,-0.25602818,-3.082068,24.940195,8.332199,-24.184746,-6.929981,-0.68647623,-3.0216992,0.50618124,3
24.495373,5.1652603,35.090233,21.170944,1.5058087,-1.4037837,-0.8569773,19.449387,3.2503967,26.199791,4.5408363,-3.2692063,0.22477627,-1.8110633,13.837303,26.503548,37.50106,-6.7956276,-2.7215362,0.2806492,0.36684084,19
20.770363,-0.6038246,-41.382885,42.549652,-1.8717563,1.9272932,0.4850513,18.385208,-0.5641403,-21.85343,33.26892,1.0056709,0.43314865,-0.99879146,11.503306,-23.794264,43.95977,-46.116932,0.47813538,-0.3061822,-0.5433387,2175
25.921394,-11.336361,3.5908928,1.849556,1.2117457,-3.1994252,0.92557526,23.653698,5.6933327,-1.7523842,-30.352943,0.47361565,-2.7691865,2.4942293,21.936512,-1.0875092,38.82225,-2.1074753,1.6392148,-2.2828236,2.0368204,15
16.384289,-13.749546,-15.699299,22.024666,-1.4947437,2.1368144,-1.4452317,23.46877,6.678711,30.92965,-49.752987,-1.1879516,-2.5230813,-1.2526159,28.913576,23.5456,3.7176476,-16.968697,0.911777,0.80320776,2.229486,2880
28.184284,8.031254,4.442734,-41.686504,0.30685914,-0.9151409,0.16482146,16.93003,-45.853897,14.694061,-48.930283,0.7761674,0.8867355,-0.39582893,11.440974,-17.482197,-20.917797,27.233223,0.95966357,0.5748024,2.4518065,223
19.24959,-31.406487,-34.159134,-31.110168,-3.5066388,1.6234785,3.2361722,23.739885,-7.407654,-15.40543,-27.301575,-4.2946873,4.163409,1.7872977,24.04159,-13.560318,-24.47622,-21.763462,4.48112,-4.5092335,-2.2551088,2
14.7789,-34.42907,-44.95301,1.759243,-1.159638,-0.19840048,-2.1938229,16.468395,31.81102,27.185806,-45.82504,-0.7793899,1.179358,-0.5470516,24.719799,-23.050373,21.528664,-10.912712,-1.8974286,0.4217059,-1.5143299,41
11.510606,13.094448,3.0290146,21.220322,2.264524,-2.665329,1.405415,20.751743,38.31685,44.06272,48.984756,0.5490887,-0.6877768,0.8387079,23.49078,-8.320637,48.30896,45.546997,0.28509432,0.73802125,1.2125363,241
29.83787,-21.800058,24.274933,13.793938,-0.15318058,0.17073137,0.01081264,28.06893,-7.888649,-27.344435,-15.992748,0.32568723,-0.26301304,-0.39886552,14.868053,37.50106,-46.90113,-0.4148903,0.74254894,0.6410447,-0.21809356,22
27.681393,-43.665375,27.272842,12.510212,1.3496356,0.88754535,1.7963718,21.51704,8.225452,27.880554,-44.379215,1.6501074,-1.0449454,-1.8585783,13.178743,45.28958,-10.352421,35.35804,-0.05593587,0.71809804,1.7716912,44
11.505088,-12.826138,5.4193687,4.8564453,-3.6996217,1.969492,0.9944868,27.812677,21.579208,15.17746,21.656609,-0.17637,-0.3907435,0.23019402,23.865084,-18.355423,-43.638824,-26.050074,-1.5924368,-1.7048389,-0.96019113,95
21.907326,-38.360798,13.212467,23.796104,-0.6105871,-2.542768,1.2244806,12.053652,44.4414,21.661118,20.469604,0.59993494,0.68022,-0.72541374,27.388279,38.729095,27.555756,48.704216,0.6433231,-0.29736248,-0.38146284,36
21.329212,-31.812323,15.431557,-21.871752,0.07520712,0.052998964,-0.05408519,28.090345,36.570564,-33.156937,18.881493,-2.6465573,-0.24386452,-0.13602173,23.364891,-32.980904,18.109436,38.127098,1.950768,-1.3084596,1.5583608,669
17.75095,-12.076801,-16.442375,30.399117,1.565537,-1.0650395,0.026149785,19.424675,-33.863647,39.43627,-22.138458,-0.4038056,-0.4619283,0.096597075,25.35609,26.73278,38.679237,-7.6285667,-1.0557375,1.549518,1.2470106,4352
25.970081,16.389137,17.260727,-41.330147,1.0041083,0.008937377,0.95400304,14.601909,-36.165302,-49.30121,-17.715584,0.40970895,0.09732997,-1.0797193,12.489151,-33.914734,-36.35166,-6.0238304,0.32694632,2.2158554,2.8251982,36
27.24918,-7.761158,24.415024,-45.831078,-0.021734644,-0.13160841,-0.20057173,17.732327,-20.769817,-29.739666,6.6408157,-2.1759586,2.961585,-0.104332924,18.146667,-41.654694,-21.067953,-10.518467,0.72039205,1.5155113,-0.43995097,20
18.71695,13.981808,25.643723,-23.459286,-0.5555554,0.7506508,0.16295153,10.457783,-38.06977,48.184532,-44.560455,-0.17666307,0.07304791,0.087183654,17.242908,-8.303612,9.504364,-23.25546,2.323057,0.6748209,2.0547738,27
10.738038,40.68078,43.10032,36.6559,-0.06815816,0.62612677,-1.5236381,13.49921,8.284515,-24.58371,-41.18644,-2.4193573,-0.28837532,0.5768344,26.929167,-49.34268,-42.10986,-23.802835,-0.6614382,-1.6374278,-0.7416784,18
14.807325,13.846905,-14.538479,17.068779,-2.0935137,2.823266,1.2129167,23.307953,49.07087,-41.00253,41.39541,-0.08126131,0.024994595,-0.083301835,25.848026,2.6763153,0.97519684,11.678963,1.463687,1.8136232,3.0851111,4
19.718594,-35.65593,9.760345,18.03975,-0.08370188,-0.1479759,-0.1324148,11.509674,10.03582,47.59166,14.419052,0.2114315,-1.1024693,1.3779427,12.025383,-36.370277,39.1679,45.189377,-0.30510715,-0.12831801,-0.17593893,15
23.46797,8.434261,-31.71615,-30.196058,-0.09502976,-0.043552186,0.09379405,29.882227,-20.008558,-5.928505,35.88804,-1.5462811,1.8569936,-0.7710843,20.6874,9.298981,27.857674,-35.861546,0.31478074,-0.19453727,-0.3888335,29
15.456876,-39.191753,-30.370348,-48.454124,-0.9089409,0.78050137,-0.10519283,20.185452,-19.759953,27.605171,18.246239,-0.4014446,0.06000815,-0.3815571,17.302635,19.732819,-45.936066,-35.41102,-0.84735787,0.62565655,-1.9564905,108
18.507988,44.850677,39.00389,-14.778881,0.3974282,0.7393754,0.13491923,22.15638,-13.171532,-41.113735,41.176247,0.20836353,1.5822754,-1.6780281,24.474178,-11.983387,-14.426224,-40.83326,1.2456776,-2.1005592,-1.0033388,1120
13.6229725,20.161499,10.442532,38.252304,-0.5985178,-0.58257896,-0.2867834,11.924401,-21.03638,32.9373,5.0198555,-0.13750155,0.21530055,-0.16389486,27.408035,-49.469315,-3.2498665,44.58622,-0.06989493,1.8569361,-0.13682917,661
20.225838,33.949455,-39.729137,-27.915405,-0.26154783,0.13004701,0.1183673,18.950188,-1.907547,-16.075619,-7.5650024,-0.017222771,0.99814683,-0.8362425,19.86192,-38.88069,22.851028,32.779533,0.23941596,-0.6920306,-0.03277868,22
17.459269,-39.093548,-30.346363,-36.528214,-0.93185437,-0.20479034,0.76335394,22.792732,-13.133621,-22.548653,29.374542,-0.39668927,0.34892404,-0.18576956,16.459948,35.916977,-6.201725,-25.042994,-1.4411043,-0.68043315,1.2126602,21
18.086262,-46.70657,-41.310654,14.968864,1.5020038,0.65739435,0.14592484,21.18125,-6.62611,2.1868935,-38.814392,0.042315483,0.1778841,1.2853384,17.605719,19.997856,-14.246048,37.84764,0.031333875,0.8376465,0.7186351,754
23.123062,-6.853813,-45.766033,-13.653095,1.9041653,-2.692669,1.099112,27.593824,39.45491,7.8836784,-43.67182,2.0539868,1.3163295,1.6687312,18.83043,-4.363571,-7.982151,-35.33479,1.1691647,-1.7471865,-1.9077125,62
16.209492,-46.429516,11.971031,21.638062,-1.9917278,2.6599128,-0.13026889,23.681538,0.052570343,6.7317543,14.207008,2.001934,0.077589035,2.8005495,22.147057,8.011364,-32.203392,-16.009418,-1.6873229,1.786534,-0.8153337,19
10.462063,-33.88157,11.441708,-22.082281,-2.1734934,-0.5380573,-3.4269075,25.935802,-34.207493,6.573742,15.044876,-0.14164622,0.24861845,0.2829309,11.200535,-7.6358604,26.842072,11.395653,2.0381517,1.8930693,-1.0387312,38
16.4138,40.583748,34.01052,-14.673466,0.7431149,-1.2300385,0.3078363,19.997078,-31.488329,3.1175804,-40.5742,-0.93425554,-0.8948577,1.4453207,17.925348,-21.314085,-43.8777,-36.18711,1.5295501,-1.3773646,0.7413909,287
29.422462,-8.133743,44.612526,19.231995,-0.8267397,-2.3695974,-1.1910524,29.456385,29.968185,42.233482,-20.577972,1.2915313,-0.77858406,1.5439255,21.170937,27.881027,-35.467804,-37.2508,1.6862574,0.2674837,1.1917591,80
14.326036,-30.621737,17.779716,-40.7952,2.6841052,0.793072,-1.7475425,23.389587,-36.539383,-23.670113,-13.564503,-2.430191,0.9599829,1.263197,11.712166,4.7051735,-7.002472,-14.033382,1.4078454,1.2535342,0.5436532,11
10.115419,20.716728,40.307335,44.08866,0.1347184,0.23681499,0.26465034,16.14967,2.3889885,30.754631,31.78331,0.24322796,2.0162492,0.6853504,15.838928,26.461647,31.103043,-41.050224,-0.9966243,1.1034061,0.15565702,8
20.02322,30.035797,8.212078,-35.93109,-1.2710845,-1.1902429,1.3682495,21.294155,37.02089,9.007881,20.890549,-0.8618457,-0.4417528,-1.4809074,11.508867,-17.220695,38.103172,3.6935349,0.60421896,-0.79144573,2.2089143,152
19.713705,40.875168,-1.3659973,-40.105324,-1.5406679,1.1633781,-1.5225551,26.91077,-32.7235,-15.942013,-31.64587,-0.31981853,-1.6397506,0.5727133,10.298909,26.749214,-33.816444,10.986019,2.465971,-1.747061,-1.5300274,75
21.824041,26.152153,-42.263996,-15.133648,-0.08800835,-0.11305135,0.06366969,27.853504,22.4441,-25.21603,0.62132645,2.6893435,2.92196,-1.4379208,14.668865,33.71998,4.9944344,-2.1219482,-2.9399736,-2.6948197,0.34165645,7
29.272108,13.107182,30.308037,-46.51212,0.36110914,-2.4740307,-0.8764957,16.57032,39.71237,46.93392,47.187607,-0.0724319,0.12510519,0.095003545,29.894026,-37.87806,-24.760305,-5.079067,0.0050786575,-1.8067427,-1.51028,35
19.134129,-49.977486,-11.126507,-31.81823,1.1264035,-0.075372,0.52931064,25.76752,10.820896,-11.125149,-22.140049,-1.7149546,-1.2212827,-0.9775479,24.506493,-35.559402,10.286659,15.410019,-0.28556275,-0.5206942,0.9694399,352
19.252237,-4.4411774,-30.86304,33.837875,-0.25826168,0.15198018,-0.20230728,24.94291,-45.583183,27.949348,38.20867,-0.35988533,0.25247258,-2.0353618,27.918522,27.30487,24.829163,-27.013588,0.25507832,0.3126903,0.71102333,717
10.827445,39.691338,14.858124,-27.58724,1.2258319,-1.1586857,-0.64666545,18.688759,1.0202599,-28.878761,6.826317,0.9536632,-0.94475365,0.25838277,17.70913,40.471283,47.40975,36.470734,0.51102144,-0.632184,0.49841657,56
23.253548,5.5249405,12.042324,8.089684,1.7900736,0.832099,-1.8104515,18.209019,-46.73604,34.15016,41.42691,-1.0229255,1.8296374,1.05804,26.825714,33.76709,5.742073,-3.9654655,-0.097445965,-1.6350734,-1.3845694,1496
29.807741,39.105644,-35.1969,-12.265556,1.1514597,-1.6944525,1.2109047,13.692794,15.212654,-46.503914,24.451118,0.49458778,-0.15778363,0.6850347,11.527396,3.2436066,25.928787,13.441338,-1.0772504,-1.2182713,1.3963346,90
29.527435,-5.587204,-2.7102547,29.378761,-1.8510289,-1.9494648,2.7318053,22.828352,-18.486197,21.222427,36.468773,-0.4575454,-0.24506858,0.33208892,14.482769,16.209785,-9.496773,7.061409,-1.0212998,2.4675424,2.0961692,10
17.130003,-27.68817,4.2783394,34.50596,0.34530926,0.18961048,0.094977856,18.094355,36.591843,39.685944,29.652374,1.831342,0.9961437,-0.23530829,24.50642,25.22033,-46.10703,-34.617542,0.6857123,-0.8008637,0.6676946,112
26.923985,-4.045944,8.491333,15.24633,-0.052536074,-0.20527978,0.036905322,21.599846,9.543419,-30.874449,22.644981,-0.50498056,-0.38006735,2.9010797,16.788473,-5.270748,-33.575043,-47.15184,0.3408835,0.40980205,0.8067247,122
12.880199,-43.76883,-49.5906,12.133728,0.037606582,0.11691139,0.10734512,18.098297,-45.41553,16.372925,5.047512,1.379322,1.1504288,1.3413587,16.335104,45.429153,-5.567314,1.5543823,0.26280463,0.4545826,-0.75855184,120
14.347469,-32.853447,22.551735,29.032784,2.5866642,2.9700952,1.3348017,28.640926,46.62668,14.019852,40.6939,1.4953667,0.64264435,0.76178336,26.011837,-25.163555,9.46616,1.5044975,0.7419362,-0.86316466,-0.8840854,297
19.393272,12.059067,-30.371422,31.181656,-1.0045046,-0.5227817,0.5265073,21.473862,-35.875416,8.026093,41.035164,1.40289,-1.0045106,1.5475887,22.71856,-24.201107,-19.847185,-42.987846,1.5358567,1.0928087,-0.8983524,1316
25.497665,20.965782,22.894142,18.886581,-0.4809194,1.3438448,-1.2850223,29.212435,-37.26597,16.188484,41.513657,0.34548283,-1.2162673,0.41254044,19.571423,-40.612442,-23.980648,-38.28244,0.3497243,-2.9632795,-0.59854746,667
26.004606,-11.043137,44.700058,1.1615143,-0.64502436,0.57292944,1.908598,13.598408,-15.181774,30.051956,35.833366,-2.3216577,0.47408545,1.7838595,13.184584,33.63082,10.088219,19.302322,2.4916933,-0.41795105,-0.5407982,146
29.697515,26.525375,48.352356,-0.9922142,0.19656837,0.5576762,0.5797813,25.844551,-6.429207,22.998878,31.27903,-4.2527676,-0.519351,-0.13050318,19.395065,3.9796638,20.009369,17.252823,-3.306818,-0.92220783,-4.331866,13
15.764647,-12.314762,-30.058825,-33.828415,1.8953562,-0.7201605,2.8334904,28.881847,-45.423412,47.52774,17.19883,0.12040902,0.14188966,-0.09907982,19.963701,-27.371328,-15.67387,-48.157597,-3.4095085,1.2990522,-0.4646082,322
18.927053,-22.184086,41.67874,-25.030602,-0.8970519,1.9345499,-0.87207705,14.913462,43.014267,2.9978828,-14.326996,-0.8916055,0.8293652,0.59774154,21.833267,48.66378,32.381348,-36.41048,-0.0032320546,0.14238161,0.15878157,36
28.625248,0.8465233,33.53987,-48.073353,-0.7299779,1.5297174,1.2658757,12.093187,8.856346,-14.890625,25.987999,1.8544569,1.9488134,1.5619903,10.35037,8.897285,-1.3920135,-22.717731,1.4743757,-1.4906049,-1.2997699,71
25.64579,-41.034286,-42.61746,45.37806,0.08475161,0.44028115,-0.8671782,19.487434,0.28610992,41.343452,10.742836,1.3613992,-0.8127794,-2.0271957,20.331203,-3.097355,-8.025974,-34.923706,0.009445652,0.08044487,-0.09444368,403
16.873405,-24.880999,-44.475914,-28.874285,0.56873024,-0.75874615,-0.436671,10.834291,15.164223,-12.554394,1.1180458,0.5539701,-0.53012687,0.23654945,12.971048,-33.917576,28.490593,43.323204,-1.3224297,-0.72633034,1.4051648,40
25.718487,-36.920303,-7.2082634,30.87342,-1.4241952,-0.13892908,-1.8199772,23.409931,13.406952,7.2181587,23.43045,-0.59889746,1.2731843,3.4002085,18.022486,-25.536549,34.433144,-47.456192,-0.6895031,1.8825753,-1.5509893,2
15.434921,13.603474,-20.919025,29.670502,3.542632,-0.32365233,0.050271165,27.195978,37.095444,-5.9115334,13.839615,-2.0008755,0.57519555,2.587599,14.6362505,3.8419533,-30.256641,-41.843643,-1.8907499,-2.509315,-0.6978483,12
22.534595,-15.520763,10.300552,49.06951,-0.16546236,0.13810864,0.06158732,20.070156,-45.525623,-42.924786,-4.2017097,-0.95602715,1.1608108,2.0710714,22.364998,-14.636719,-25.969542,44.054367,-0.36785725,-0.43353248,-0.3231435,15
11.015051,-38.679104,28.71782,-10.048805,0.91133547,3.0394316,0.6294937,23.37767,16.040108,-9.267471,31.70993,-1.0176216,-1.5247604,1.5553349,20.271046,-36.263012,-30.235994,16.674294,0.9284102,-0.7875405,0.85834384,16
17.054909,-27.272718,-10.996288,15.635117,1.3668985,0.7835525,-1.3685669,27.960058,43.629272,41.503647,-44.85643,-0.04365011,1.0688564,1.7469087,21.83328,-44.40974,12.017143,8.873898,-3.7107282,-0.91724205,1.378768,7
14.542429,-18.691784,31.983688,-29.702414,-1.7292612,-1.0577003,-0.063173346,12.846781,42.224678,-31.672758,-22.401482,1.1510005,-0.80687344,2.0379345,25.47968,41.54754,-46.403225,39.24363,0.6577737,-0.3192825,-0.0442713,16
23.027605,-37.243504,22.834793,39.617477,-1.5685178,-1.8552294,0.1475247,26.136314,3.8509903,-37.166397,-1.0996933,-2.7812533,-3.0357718,-0.6186123,27.558401,-9.61573,-40.827675,23.63839,0.9935047,-0.87607074,0.99301803,46
28.404686,39.63228,-43.47601,-7.1374016,-1.6747227,-0.7337324,-2.6305332,19.0895,-9.07259,-12.107079,-9.369606,1.673574,-1.0837911,1.7178736,18.460186,9.9459305,-40.845238,28.442314,-0.8481671,-0.37699598,2.4053254,387
21.127665,-5.8318024,-16.58442,18.563988,0.48275742,-0.17474347,-0.4086025,22.32954,-3.7115974,5.8876915,11.590683,0.29233032,1.2793835,-1.5315043,19.271734,44.44996,30.976555,-49.64892,-1.1153358,0.13568608,1.597411,31
28.283146,47.010086,-0.31526184,33.38801,-0.112979345,0.4209154,1.1590042,14.4388685,-13.869087,-2.8493004,-42.84433,-0.45663118,-1.9265306,-2.578848,23.458878,-40.670986,29.251312,-32.97364,-1.3404819,-2.44,-1.0507115,604
23.635998,33.377686,-44.090897,6.3079834,-0.20739329,1.688363,-2.4481428,21.331562,-22.563965,-29.306961,-22.604252,-1.8384475,-1.7648178,-1.0925744,15.167426,48.5375,-18.371655,5.4220963,-0.87244165,0.25241217,-0.8419669,8
10.233823,24.855003,12.718437,21.08117,1.4487562,1.4180012,1.1494136,26.970072,32.246933,17.599228,-15.569759,1.0528207,2.1335292,0.71826744,10.847444,-38.701588,-3.047985,31.323639,-0.01283904,1.7520883,1.8890074,16
14.335469,-28.854168,-9.692848,32.39601,-1.7109008,-0.9404593,-1.5007607,24.300545,30.940125,18.974205,-40.245934,-0.34849033,-0.6465295,0.2136872,15.315624,18.730537,3.7230606,48.181587,-0.04147175,1.1555928,-1.7537761,508
26.482664,22.777,-26.212757,9.108097,-0.76659995,1.5253388,-1.668403,21.053352,44.274094,-43.48855,40.20439,-2.5389628,1.6115897,1.3457551,12.561642,-26.233917,-32.289894,-19.278133,0.02925954,0.16314211,-0.0244371,143
25.75895,20.245636,-22.592985,41.614685,-1.123878,1.4746963,1.900503,19.882889,-19.92132,12.011486,32.911644,0.25978947,-1.1312336,-0.3210688,22.127392,-46.405876,-24.533838,-3.3296242,0.6399913,0.54639745,0.44564468,766
12.115697,-7.3666267,5.5396004,-35.247223,-0.043625668,0.21917066,-0.038688563,17.358643,-12.02874,13.931232,26.590263,-0.18433267,0.08194023,-0.21160913,11.878567,-39.671726,3.6643372,-24.782627,0.28722286,0.18952319,-0.33239678,12
28.125614,-11.00304,-43.545055,47.944817,-0.35957113,-0.9595727,-1.3604037,24.272297,-4.8723526,10.791855,-13.223415,-3.077269,-0.86360216,1.7415104,29.407673,-39.000694,38.962914,-7.859165,1.5131238,0.97767574,0.19615114,652
12.004822,-22.251463,18.63379,36.438774,-0.7993098,-0.1439457,1.1019571,27.42362,40.09655,44.991615,32.8984,-0.9405384,-0.9068756,4.4606647,25.550728,41.1037,38.124763,38.69477,-2.4526298,4.5476933,-4.4955535,8
